EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5137405,TARRANT CO.,FT WORTH,03/28/2000,1815,Hail,1.75, ,0,0,0,0,TX,CST, ,1092888,C,439,FWD,0,0,NWS EMPLOYEE(OFF DUTY), , , , , , , ,FT WORTH,03/28/2000,1815,32.75,-97.35,32.75,-97.35,"Occurred at the National Weather Service Forecast Office in north Ft. Worth.","

				Tarrant County Thunderstorm Narrative
				

The first tornado damage was reported near Castleberry High School, about four miles west of downtown Fort Worth (618 PM). Additional roof and tree damage occurred in Monticello neighborhood of River Oaks. A number of businesses were then damaged or destroyed near the intersection of Camp Bowie and West Seventh (620 PM). Tornado moved east along West Seventh Street, striking the Montgomery Ward building and the adjacent Linwood neighborhood, doing extensive damage to older homes (622 PM). The tornado then did extensive damage to the six story Cash America building, nearly destroying it. Further significant damage was then done to the Mallick Tower building and Calvary Cathedral Building (624 PM). The tornado weakened as it entered downtown, but wind borne debris broke thousands of windows in buildings and high rises (626 PM). Particularly hard hit was the Bank One Building, which had 80% (3,000) of its windows broken, and the Union Pacific Resources Building (1,300 of 5,000 windows broken). Numerous other structures were affected to a lesser degree. Automobiles in streets and parking lots were also damaged. The tornado then dissipated as it moved east of downtown, although scattered minor damage occurred to roofs, trees, fences, and billboards about 3 miles east of the city near I-30 and Brentwood Stair. 

	Two people were killed as a direct result of the tornado. A man (age 52) was killed while trying to reach shelter after warning others of the tornado, while a homeless man (age 67) was killed by a wall that collapsed on him. Some 80 other people were injured, but only six required hospitalization. Hail did extensive damage to roofs and autos mainly in Lake Worth and Saginaw. 

	Initial tornado damage in Arlington occurred at a restaurant on South Cooper street. The tornado moved east and gained strength, doing F3 damage near Bardin and Matlock (707 PM), south of I-20. The tornado then struck the northern part of Arlington Airport (F2). The tornado paralled I-20, crossing the Interstate about one mile west of Highway 360, overturning at least one 18-wheeler (F1)(712 PM). The tornado then began moving northeast, ending with F2 damage to subdivision just northeast of Grand Prairie airport (near Arkansas and Parkside)(720 PM). In spite of the damage, there were no deaths or serious injuries in Arlington or Grand Prairie.

	One commercial building was destroyed in Arlington, and 22 others damaged. Residential building damage (Tarrant county) was as follows:

	Location          Destroyed          Major Damage          Minor Damage
	Azle                 0                     0                              13 (hail)
	Lake Worth     0                       0                              118 (hail)
	River Oaks      0                      3                              51
	Fort Worth      28                    48                            136
	Arlington          67                   146                          458
	Grand Prairie  6                      9                              32
	Total               101                  206                          808",29
5137407,TARRANT CO.,FT WORTH,03/28/2000,1830,Hail,3.00, ,0,0,0,0,TX,CST, ,1092888,C,439,FWD,0,0,TRAINED SPOTTER, , , ,2,NE,2,NE,FT WORTH,03/28/2000,1830,32.76667,-97.33333,32.76667,-97.33333,"","

				Tarrant County Thunderstorm Narrative
				

The first tornado damage was reported near Castleberry High School, about four miles west of downtown Fort Worth (618 PM). Additional roof and tree damage occurred in Monticello neighborhood of River Oaks. A number of businesses were then damaged or destroyed near the intersection of Camp Bowie and West Seventh (620 PM). Tornado moved east along West Seventh Street, striking the Montgomery Ward building and the adjacent Linwood neighborhood, doing extensive damage to older homes (622 PM). The tornado then did extensive damage to the six story Cash America building, nearly destroying it. Further significant damage was then done to the Mallick Tower building and Calvary Cathedral Building (624 PM). The tornado weakened as it entered downtown, but wind borne debris broke thousands of windows in buildings and high rises (626 PM). Particularly hard hit was the Bank One Building, which had 80% (3,000) of its windows broken, and the Union Pacific Resources Building (1,300 of 5,000 windows broken). Numerous other structures were affected to a lesser degree. Automobiles in streets and parking lots were also damaged. The tornado then dissipated as it moved east of downtown, although scattered minor damage occurred to roofs, trees, fences, and billboards about 3 miles east of the city near I-30 and Brentwood Stair. 

	Two people were killed as a direct result of the tornado. A man (age 52) was killed while trying to reach shelter after warning others of the tornado, while a homeless man (age 67) was killed by a wall that collapsed on him. Some 80 other people were injured, but only six required hospitalization. Hail did extensive damage to roofs and autos mainly in Lake Worth and Saginaw. 

	Initial tornado damage in Arlington occurred at a restaurant on South Cooper street. The tornado moved east and gained strength, doing F3 damage near Bardin and Matlock (707 PM), south of I-20. The tornado then struck the northern part of Arlington Airport (F2). The tornado paralled I-20, crossing the Interstate about one mile west of Highway 360, overturning at least one 18-wheeler (F1)(712 PM). The tornado then began moving northeast, ending with F2 damage to subdivision just northeast of Grand Prairie airport (near Arkansas and Parkside)(720 PM). In spite of the damage, there were no deaths or serious injuries in Arlington or Grand Prairie.

	One commercial building was destroyed in Arlington, and 22 others damaged. Residential building damage (Tarrant county) was as follows:

	Location          Destroyed          Major Damage          Minor Damage
	Azle                 0                     0                              13 (hail)
	Lake Worth     0                       0                              118 (hail)
	River Oaks      0                      3                              51
	Fort Worth      28                    48                            136
	Arlington          67                   146                          458
	Grand Prairie  6                      9                              32
	Total               101                  206                          808",30
5142018,TARRANT CO.,WHITE SETTLEMENT,04/15/2000,2309,Hail,1.00, ,0,0,0,0,TX,CST, ,1094129,C,439,FWD,0,0,TRAINED SPOTTER, , , , , , , ,WHITE SETTLEMENT,04/15/2000,2309,32.76667,-97.45,32.76667,-97.45,"","
				April 15, 2000 - Event Narrative

Scattered thunderstorms developed along a series of boundaries in North Texas.  The storms occurred in the late evening hours, in an area between  Olney and Dallas. The thunderstorms began after 8 pm and ended shortly after midnight.",31
5142020,TARRANT CO.,NORTH RICHLAND HILLS,04/15/2000,2313,Hail,1.00, ,0,0,0,0,TX,CST, ,1094129,C,439,FWD,0,0,TRAINED SPOTTER, , , , , , , ,NORTH RICHLAND HILLS,04/15/2000,2313,32.83333,-97.25,32.83333,-97.25,"","
				April 15, 2000 - Event Narrative

Scattered thunderstorms developed along a series of boundaries in North Texas.  The storms occurred in the late evening hours, in an area between  Olney and Dallas. The thunderstorms began after 8 pm and ended shortly after midnight.",32
5142021,TARRANT CO.,WHITE SETTLEMENT,04/15/2000,2316,Hail,1.75, ,0,0,0,0,TX,CST, ,1094129,C,439,FWD,0,0,TRAINED SPOTTER, , , , , , , ,WHITE SETTLEMENT,04/15/2000,2316,32.76667,-97.45,32.76667,-97.45,"","
				April 15, 2000 - Event Narrative

Scattered thunderstorms developed along a series of boundaries in North Texas.  The storms occurred in the late evening hours, in an area between  Olney and Dallas. The thunderstorms began after 8 pm and ended shortly after midnight.",33
5142022,TARRANT CO.,WHITE SETTLEMENT,04/15/2000,2319,Hail,3.00, ,0,0,0,0,TX,CST, ,1094129,C,439,FWD,0,0,TRAINED SPOTTER, , , , , , , ,WHITE SETTLEMENT,04/15/2000,2319,32.76667,-97.45,32.76667,-97.45,"","
				April 15, 2000 - Event Narrative

Scattered thunderstorms developed along a series of boundaries in North Texas.  The storms occurred in the late evening hours, in an area between  Olney and Dallas. The thunderstorms began after 8 pm and ended shortly after midnight.",34
5144334,TARRANT CO.,KELLER,05/03/2000,1607,Hail,1.00, ,0,0,0,0,TX,CST, ,1094937,C,439,FWD,0,0,AMATEUR RADIO, , , , , , , ,KELLER,05/03/2000,1607,32.93333,-97.25,32.93333,-97.25,"","

				May 2-3, 2000 - Event Narrative

Slow moving showers and thunderstorms developed along a stationary boundary generally from the Dallas Fort Worth metroplex south and eastward. On the 2nd, the storms were confined mainly to Tarrant, Dallas, Ellis, and Kaufman counties.  On the 3rd, the storms were confined to the area between Fort Worth and Palestine, with another area from Granbury to Meridian.  Isolated storms were observed elsewhere. Numerous reports of hail and wind were received from these storms.",35
5144335,TARRANT CO.,KELLER,05/03/2000,1611,Hail,1.75, ,0,0,0,0,TX,CST, ,1094937,C,439,FWD,0,0,AMATEUR RADIO, , , , , , , ,KELLER,05/03/2000,1611,32.93333,-97.25,32.93333,-97.25,"","

				May 2-3, 2000 - Event Narrative

Slow moving showers and thunderstorms developed along a stationary boundary generally from the Dallas Fort Worth metroplex south and eastward. On the 2nd, the storms were confined mainly to Tarrant, Dallas, Ellis, and Kaufman counties.  On the 3rd, the storms were confined to the area between Fort Worth and Palestine, with another area from Granbury to Meridian.  Isolated storms were observed elsewhere. Numerous reports of hail and wind were received from these storms.",36
5144337,TARRANT CO.,EULESS,05/03/2000,1648,Hail,1.00, ,0,0,0,0,TX,CST, ,1094937,C,439,FWD,0,0,TRAINED SPOTTER, , , , , , , ,EULESS,05/03/2000,1648,32.83333,-97.08333,32.83333,-97.08333,"Occurred 2 miles southwest of D/FW Airport.","

				May 2-3, 2000 - Event Narrative

Slow moving showers and thunderstorms developed along a stationary boundary generally from the Dallas Fort Worth metroplex south and eastward. On the 2nd, the storms were confined mainly to Tarrant, Dallas, Ellis, and Kaufman counties.  On the 3rd, the storms were confined to the area between Fort Worth and Palestine, with another area from Granbury to Meridian.  Isolated storms were observed elsewhere. Numerous reports of hail and wind were received from these storms.",37
5144338,TARRANT CO.,EULESS,05/03/2000,1650,Hail,1.75, ,0,0,0,0,TX,CST, ,1094937,C,439,FWD,0,0,OTHER FEDERAL AGENCY, , , , , , , ,EULESS,05/03/2000,1650,32.83333,-97.08333,32.83333,-97.08333,"Occurred 7 miles southwest of D/FW Airport.","

				May 2-3, 2000 - Event Narrative

Slow moving showers and thunderstorms developed along a stationary boundary generally from the Dallas Fort Worth metroplex south and eastward. On the 2nd, the storms were confined mainly to Tarrant, Dallas, Ellis, and Kaufman counties.  On the 3rd, the storms were confined to the area between Fort Worth and Palestine, with another area from Granbury to Meridian.  Isolated storms were observed elsewhere. Numerous reports of hail and wind were received from these storms.",38
